id,file,setCode,number,promoGrouping,rarity,bordered_empirical,ok,reason,axis_x,sym_score,area,cx,cy,top_y,bot_y,left_x,right_x,bbox_cx,polarity,txt_ok,txt_reason,txt_top,txt_bot,txt_mid
12-17,images/12-17.jpg,12,17,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7607,2009.3794,1993.0701
12-170,images/12-170.jpg,12,170,,Common,True,False,no-component,,,,,,,,,,,,False,text-clipped,,,
12-171,images/12-171.jpg,12,171,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7746,2009.3741,1993.0743
12-172,images/12-172.jpg,12,172,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.7991,2009.4241,1993.1116
12-173,images/12-173.jpg,12,173,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7989,2009.3421,1993.0705
12-174,images/12-174.jpg,12,174,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8243,2009.3275,1993.0759
12-175,images/12-175.jpg,12,175,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7153,2009.3346,1993.0249
12-176,images/12-176.jpg,12,176,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8008,2009.3769,1993.0889
12-177,images/12-177.jpg,12,177,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7016,2009.3176,1993.0096
12-178,images/12-178.jpg,12,178,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8073,2009.3416,1993.0745
12-179,images/12-179.jpg,12,179,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7958,2009.3369,1993.0663
12-18,images/12-18.jpg,12,18,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9501,2009.384,1993.167
12-180,images/12-180.jpg,12,180,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9784,2009.3422,1993.1603
12-181,images/12-181.jpg,12,181,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.924,2009.3845,1993.1542
12-182,images/12-182.jpg,12,182,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0241,2009.4123,1993.2182
12-183,images/12-183.jpg,12,183,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9933,2009.3403,1993.1668
12-184,images/12-184.jpg,12,184,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0784,2009.3114,1993.1949
12-185,images/12-185.jpg,12,185,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.857,2009.3364,1993.0967
12-186,images/12-186.jpg,12,186,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1045,2009.3391,1993.2218
12-187,images/12-187.jpg,12,187,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8094,2009.3402,1993.0748
12-188,images/12-188.jpg,12,188,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9881,2009.3406,1993.1644
12-189,images/12-189.jpg,12,189,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9372,2009.3646,1993.1509
12-19,images/12-19.jpg,12,19,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.895,2009.4049,1993.1499
12-190,images/12-190.jpg,12,190,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9355,2009.3538,1993.1446
12-191,images/12-191.jpg,12,191,,Legendary,True,True,,733.476,0.9947,6659,733.564,1970.232,1920,2012,683,783,733.0,bright,True,,1976.8933,2009.3972,1993.1452
12-192,images/12-192.jpg,12,192,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9331,2009.4414,1993.1872
12-193,images/12-193.jpg,12,193,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9441,2009.3598,1993.152
12-194,images/12-194.jpg,12,194,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.0032,2009.3213,1993.1623
12-195,images/12-195.jpg,12,195,,Legendary,True,True,,733.48,0.9949,6658,733.564,1970.24,1920,2012,683,783,733.0,bright,True,,1976.8286,2009.3489,1993.0887
12-196,images/12-196.jpg,12,196,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.9678,2009.3816,1993.1747
12-197,images/12-197.jpg,12,197,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8019,2009.3274,1993.0647
12-198,images/12-198.jpg,12,198,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9341,2009.3652,1993.1496
12-199,images/12-199.jpg,12,199,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9433,2009.3475,1993.1454
12-2,images/12-2.jpg,12,2,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9972,2009.4478,1993.2225
12-20,images/12-20.jpg,12,20,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.0257,2009.4064,1993.216
12-200,images/12-200.jpg,12,200,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0733,2009.374,1993.2237
12-201,images/12-201.jpg,12,201,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.0127,2009.4086,1993.2107
12-202,images/12-202.jpg,12,202,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.111,2009.4256,1993.2683
12-203,images/12-203.jpg,12,203,,Common,True,False,no-core-component,,,,,,,,,,,,False,text-clipped,,,
12-204,images/12-204.jpg,12,204,,Rare,True,False,no-core-component,,,,,,,,,,,,False,text-height-25.0,,,
12-205,images/12-205.jpg,12,205,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.9071,2009.3769,1993.142
12-206,images/12-206.jpg,12,206,,Epic,True,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.1873,2009.3648,1993.2761
12-207,images/12-207.jpg,12,207,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.8497,2009.3848,1993.1172
12-208,images/12-208.jpg,12,208,,Epic,False,True,,733.052,0.9941,6652,733.122,1960.85,1918,2014,682,784,733.0,bright,True,,1977.1041,2009.3639,1993.234
12-209,images/12-209.jpg,12,209,,Epic,False,True,,733.052,0.9941,6652,733.122,1960.85,1918,2014,682,784,733.0,bright,True,,1976.9883,2009.4054,1993.1969
12-21,images/12-21.jpg,12,21,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9609,2009.4508,1993.2059
12-210,images/12-210.jpg,12,210,,Epic,False,True,,733.052,0.9941,6652,733.122,1960.85,1918,2014,682,784,733.0,bright,True,,1977.0157,2009.4092,1993.2124
12-211,images/12-211.jpg,12,211,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.9505,2009.448,1993.1993
12-212,images/12-212.jpg,12,212,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.061,2009.4609,1993.2609
12-213,images/12-213.jpg,12,213,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.013,2009.4134,1993.2132
12-214,images/12-214.jpg,12,214,,Epic,False,True,,733.044,0.9935,6656,733.112,1960.824,1918,2014,682,784,733.0,bright,True,,1977.0203,2009.4184,1993.2194
12-215,images/12-215.jpg,12,215,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.8582,2009.4139,1993.136
12-216,images/12-216.jpg,12,216,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.1262,2009.4174,1993.2718
12-217,images/12-217.jpg,12,217,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.8059,2009.4169,1993.1114
12-218,images/12-218.jpg,12,218,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.0267,2009.4127,1993.2197
12-219,images/12-219.jpg,12,219,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1976.9432,2009.4431,1993.1932
12-22,images/12-22.jpg,12,22,,Legendary,True,True,,733.48,0.9949,6658,733.564,1970.24,1920,2012,683,783,733.0,bright,True,,1977.0988,2009.4585,1993.2786
12-220,images/12-220.jpg,12,220,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.0975,2009.4332,1993.2654
12-221,images/12-221.jpg,12,221,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.0709,2009.4608,1993.2659
12-222,images/12-222.jpg,12,222,,Epic,False,True,,733.048,0.9943,6651,733.12,1960.856,1918,2014,682,784,733.0,bright,True,,1977.167,2009.4652,1993.3161
12-223,images/12-223.jpg,12,223,,Enchanted,False,True,,735.233,0.9789,11448,735.4,1985.181,1917,2031,660,811,735.5,bright,True,,1977.1881,2009.421,1993.3045
12-224,images/12-224.jpg,12,224,,Enchanted,False,False,no-symmetry-peak,,0.8237,46849,775.289,1941.787,1856,2031,570,913,741.5,bright,True,,1977.008,2009.4578,1993.2329
12-225,images/12-225.jpg,12,225,,Enchanted,False,True,,732.448,0.816,19503,752.434,1921.461,1856,2016,601,889,745.0,bright,True,,1977.0723,2009.4158,1993.244
12-226,images/12-226.jpg,12,226,,Enchanted,False,True,,733.75,0.9323,9321,731.05,1979.936,1918,2031,674,785,729.5,bright,True,,1977.4587,2009.4176,1993.4382
12-227,images/12-227.jpg,12,227,,Enchanted,False,True,,753.25,0.917,8190,747.126,1890.626,1872,1906,601,901,751.0,bright,True,,1976.9015,2009.4443,1993.1729
12-228,images/12-228.jpg,12,228,,Enchanted,False,True,,734.531,0.7262,19435,763.513,1989.55,1917,2031,582,913,747.5,bright,True,,1977.167,2009.4338,1993.3004
12-229,images/12-229.jpg,12,229,,Enchanted,False,True,,733.882,0.8981,8754,730.883,1957.677,1907,2016,585,859,722.0,bright,True,,1977.0465,2009.4555,1993.251
12-23,images/12-23.jpg,12,23,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.0594,2009.4053,1993.2324
12-230,images/12-230.jpg,12,230,,Enchanted,False,True,,734.113,0.9816,7101,734.697,1966.023,1917,2016,690,784,737.0,bright,True,,1977.0521,2009.3568,1993.2045
12-231,images/12-231.jpg,12,231,,Enchanted,False,True,,733.415,0.9426,6217,732.586,1963.256,1917,2014,690,777,733.5,bright,True,,1977.1746,2009.4007,1993.2876
12-232,images/12-232.jpg,12,232,,Enchanted,False,True,,714.917,0.574,16889,703.099,1921.687,1856,2015,574,830,702.0,bright,True,,1977.1958,2009.4125,1993.3042
12-233,images/12-233.jpg,12,233,,Enchanted,False,True,,767.132,0.5704,14367,772.122,1949.352,1873,2031,666,865,765.5,bright,True,,1977.1389,2009.3739,1993.2564
12-234,images/12-234.jpg,12,234,,Enchanted,False,False,no-symmetry-peak,,0.6918,15543,721.298,1987.177,1916,2031,595,913,754.0,bright,True,,1977.0873,2009.3978,1993.2425
12-235,images/12-235.jpg,12,235,,Enchanted,False,True,,733.676,0.9879,6699,733.678,1966.181,1917,2015,690,778,734.0,bright,True,,1977.0059,2009.3478,1993.1768
12-236,images/12-236.jpg,12,236,,Enchanted,True,True,,771.357,0.627,15318,767.271,1986.235,1917,2031,665,910,787.5,dark,True,,1977.2851,2009.3704,1993.3277
12-237,images/12-237.jpg,12,237,,Enchanted,False,True,,801.714,0.9338,22959,806.3,1976.954,1917,2031,690,913,801.5,bright,True,,1976.8777,2009.3967,1993.1372
12-238,images/12-238.jpg,12,238,,Enchanted,False,True,,733.682,0.8627,22340,720.949,1994.438,1916,2031,554,913,733.5,dark,True,,1977.1953,2009.3578,1993.2765
12-239,images/12-239.jpg,12,239,,Enchanted,False,True,,733.644,0.9367,26225,737.708,1991.967,1917,2031,554,913,733.5,dark,True,,1977.0735,2009.3925,1993.233
12-24,images/12-24.jpg,12,24,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0623,2009.4086,1993.2354
12-240,images/12-240.jpg,12,240,,Enchanted,False,True,,733.517,0.9756,7021,732.893,1964.006,1911,2015,677,778,727.5,bright,True,,1977.2057,2009.3884,1993.297
12-241,images/12-241.jpg,12,241,,Iconic,False,False,no-symmetry-peak,,0.5819,7511,744.936,1963.558,1919,2013,686,868,777.0,bright,False,text-height-29.1,,,
12-242,images/12-242.jpg,12,242,,Iconic,False,False,no-symmetry-peak,,0.4996,11670,701.72,1986.632,1919,2031,576,781,678.5,bright,False,text-height-28.6,,,
12-25,images/12-25.jpg,12,25,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8837,2009.4048,1993.1442
12-26,images/12-26.jpg,12,26,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.166,2009.4073,1993.2867
12-27,images/12-27.jpg,12,27,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8059,2009.4225,1993.1142
12-28,images/12-28.jpg,12,28,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0564,2009.4007,1993.2286
12-29,images/12-29.jpg,12,29,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9648,2009.4353,1993.2001
12-3,images/12-3.jpg,12,3,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.965,2009.3782,1993.1716
12-30,images/12-30.jpg,12,30,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.0049,2009.3355,1993.1702
12-31,images/12-31.jpg,12,31,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9395,2009.3868,1993.1632
12-32,images/12-32.jpg,12,32,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.0563,2009.4053,1993.2308
12-33,images/12-33.jpg,12,33,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.005,2009.3389,1993.172
12-34,images/12-34.jpg,12,34,,Rare,True,False,no-core-component,,,,,,,,,,,,False,text-clipped,,,
12-35,images/12-35.jpg,12,35,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8528,2009.3365,1993.0947
12-36,images/12-36.jpg,12,36,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1199,2009.3352,1993.2275
12-37,images/12-37.jpg,12,37,,Legendary,True,True,,733.476,0.9949,6664,733.558,1970.253,1920,2012,683,783,733.0,bright,True,,1976.8085,2009.3411,1993.0748
12-38,images/12-38.jpg,12,38,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0184,2009.3286,1993.1735
12-39,images/12-39.jpg,12,39,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9384,2009.3641,1993.1512
12-4,images/12-4.jpg,12,4,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1883,2009.3085,1993.2484
12-40,images/12-40.jpg,12,40,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.111,2009.3107,1993.2108
12-41,images/12-41.jpg,12,41,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1387,2009.3161,1993.2274
12-42,images/12-42.jpg,12,42,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0565,2009.4093,1993.2329
12-43,images/12-43.jpg,12,43,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0505,2009.3257,1993.1881
12-43-P3,images/12-43-P3.jpg,12,43,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.8441,2009.248,1993.0461
12-44,images/12-44.jpg,12,44,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.4777,2009.2122,1993.3449
12-44-P3,images/12-44-P3.jpg,12,44,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.9331,2009.1901,1993.0616
12-45,images/12-45.jpg,12,45,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8792,2009.3216,1993.1004
12-45-P3,images/12-45-P3.jpg,12,45,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.7372,2009.237,1992.9871
12-46,images/12-46.jpg,12,46,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.3066,2009.2985,1993.3025
12-46-P3,images/12-46-P3.jpg,12,46,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.8907,2009.262,1993.0763
12-47,images/12-47.jpg,12,47,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8328,2009.321,1993.0769
12-47-P3,images/12-47-P3.jpg,12,47,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.7226,2009.1964,1992.9595
12-48,images/12-48.jpg,12,48,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1321,2009.2987,1993.2154
12-48-P3,images/12-48-P3.jpg,12,48,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.8864,2009.2313,1993.0589
12-49,images/12-49.jpg,12,49,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.0467,2009.3099,1993.1783
12-49-P3,images/12-49-P3.jpg,12,49,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.8406,2009.2314,1993.036
12-5,images/12-5.jpg,12,5,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8118,2009.3777,1993.0947
12-50,images/12-50.jpg,12,50,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8562,2009.3338,1993.095
12-50-P3,images/12-50-P3.jpg,12,50,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.7809,2009.1834,1992.9821
12-51,images/12-51.jpg,12,51,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.7932,2009.3825,1993.0878
12-51-P3,images/12-51-P3.jpg,12,51,P3,Special,False,True,,733.513,0.9933,33664,733.655,1984.272,1918,2031,554,913,733.5,bright,True,,1976.7408,2009.2459,1992.9934
12-52,images/12-52.jpg,12,52,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8818,2009.4046,1993.1432
12-52-P3,images/12-52-P3.jpg,12,52,P3,Special,True,True,,724.042,0.8799,5297,727.453,1967.559,1925,2011,689,778,733.5,bright,True,,1976.762,2009.3398,1993.0509
12-53,images/12-53.jpg,12,53,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8562,2009.3353,1993.0957
12-53-P3,images/12-53-P3.jpg,12,53,P3,Special,False,True,,733.535,0.9912,32886,733.4,1985.153,1917,2031,554,913,733.5,dark,True,,1976.7662,2009.1658,1992.966
12-54,images/12-54.jpg,12,54,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8804,2009.3218,1993.1011
12-54-P3,images/12-54-P3.jpg,12,54,P3,Special,False,True,,733.535,0.9912,32886,733.4,1985.153,1917,2031,554,913,733.5,dark,True,,1976.7212,2009.2285,1992.9749
12-55,images/12-55.jpg,12,55,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7442,2009.3352,1993.0397
12-55-P3,images/12-55-P3.jpg,12,55,P3,Special,True,True,,724.042,0.8799,5297,727.453,1967.559,1925,2011,689,778,733.5,bright,True,,1976.6842,2009.2095,1992.9469
12-56,images/12-56.jpg,12,56,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.9058,2009.3334,1993.1196
12-57,images/12-57.jpg,12,57,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.7145,2009.3332,1993.0239
12-58,images/12-58.jpg,12,58,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8665,2009.3272,1993.0968
12-59,images/12-59.jpg,12,59,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8123,2009.353,1993.0827
12-6,images/12-6.jpg,12,6,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0655,2009.3813,1993.2234
12-60,images/12-60.jpg,12,60,,Legendary,True,True,,733.48,0.9949,6658,733.564,1970.24,1920,2012,683,783,733.0,bright,True,,1977.1203,2009.3348,1993.2276
